"","PRVDR_NUM_prov","FULL_ADR_prov","STATE_CD_prov","ST_ADR_prov","FAC_NAME_prov","CITY_NAME_prov","PHNE_NUM_prov","ZIP_CD_prov","PRVDR_CTGRY_CD","PRVDR_NUM_lab","FULL_ADR_lab","STATE_CD_lab","ST_ADR_lab","FAC_NAME_lab","CITY_NAME_lab","PHNE_NUM_lab","ZIP_CD_lab","PRVDR_TYPE","STATE","BING_ADR"
"7517",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2131862","601 COMMERCE DR, BLUEFIELD, VA, 24605","VA","601 COMMERCE DR","SAM'S EAST, LP D/B/A SAM'S PHARMACY # 10-6569","BLUEFIELD","2763223834","24605",NA,NA,"Na, Na, Na Na, United States"
"7518",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2131863","3345 VIRGINIA BCH BLVD, VIRGINIA BEACH, VA, 23452","VA","3345 VIRGINIA BCH BLVD","SAM'S EAST, LP D/B/A SAM'S PHARMACY # 10-4711","VIRGINIA BEACH","7576310709","23452",NA,NA,"Na, Na, Na Na, United States"
"7519",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2131864","3912 WARDS RD, LYNCHBURG, VA, 24502","VA","3912 WARDS RD","SAM'S EAST, LP D/B/A SAM'S PHARMACY # 10-6458","LYNCHBURG","4342377027","24502",NA,NA,"Na, Na, Na Na, United States"
"7520",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2131867","45425 DULLES XING PLZ, STERLING, VA, 20166","VA","45425 DULLES XING PLZ","SAM'S EAST, LP D/B/A SAM'S PHARMACY # 10-4729","STERLING","5714348723","20166",NA,NA,"Na, Na, Na Na, United States"
"7521",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2131874","14050 WORTH AVE, WOODBRIDGE, VA, 22192","VA","14050 WORTH AVE","SAM'S EAST, LP D/B/A SAM'S PHARMACY # 10-6371","WOODBRIDGE","7034922906","22192",NA,NA,"Na, Na, Na Na, United States"
"7522",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2131902","155 KINGSLEY LN, NORFOLK, VA, 23505","VA","155 KINGSLEY LN","BONSECOURS DEPAUL MEDICAL","NORFOLK","7572782200","23505",NA,NA,"Na, Na, Na Na, United States"
"7523",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2131913","5140 RIV CLB DR, SUFFOLK, VA, 23435","VA","5140 RIV CLB DR","FRESENIUS MEDICAL CARE NORTH SUFFOLK HOME, LLC","SUFFOLK","7574833050","23435",NA,NA,"Na, Na, Na Na, United States"
"7524",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2132380","4591 LABURNUM AVE, RICHMOND, VA, 23231","VA","4591 LABURNUM AVE","PUBLIX PHARMACY #1596","RICHMOND","8045914321","23231",NA,NA,"Na, Na, Na Na, United States"
"7525",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2132388","2250 JOHN ROLFE PKWY, RICHMOND, VA, 23233","VA","2250 JOHN ROLFE PKWY","PUBLIX PHARMACY #1590","RICHMOND","8045914324","23233",NA,NA,"Na, Na, Na Na, United States"
"7526",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2132536","10416 BURKE LK RD, FAIRFAX STATION, VA, 22039","VA","10416 BURKE LK RD","DISCOVERY PRACTICE MANGEMENT INC","FAIRFAX STATION","7144964476","22039",NA,NA,"Na, Na, Na Na, United States"
"7527",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2132841","1657 MERIMAC TRL, WILLIAMSBURG, VA, 23185","VA","1657 MERIMAC TRL","COLONIAL BEHAVIORAL HEALTH","WILLIAMSBURG","7572203200","23185",NA,NA,"Na, Na, Na Na, United States"
"7528",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2132842","5949 OAKDALE RD, MCLEAN, VA, 22101","VA","5949 OAKDALE RD","CENTER FOR DISCOVERY, MCLEAN","MCLEAN","7147336056","22101",NA,NA,"Na, Na, Na Na, United States"
"7529",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2132915","24640 SOUTHPOINT DR, CHANTILLY, VA, 20152","VA","24640 SOUTHPOINT DR","STONE RIDGE DIALYSIS","CHANTILLY","7033279749","20152",NA,NA,"Na, Na, Na Na, United States"
"7530",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2133277","15 W CARY ST, RICHMOND, VA, 23220","VA","15 W CARY ST","HUMAN RESOURCES, INCORPORATED","RICHMOND","8046444636","23220",NA,NA,"Na, Na, Na Na, United States"
"7531",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2133376","5140 RIV CLB DR, SUFFOLK, VA, 23435","VA","5140 RIV CLB DR","FRESENIUS KIDNEY CARE NORTH SUFFOLK","SUFFOLK","7574838234","23435",NA,NA,"Na, Na, Na Na, United States"
"7532",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2133895","8081 INNOVANDION PK DR, FAIRFAX, VA, 22031","VA","8081 INNOVANDION PK DR","INOVA LABORATORIES AT INOVA SCHAR CANCER INSTITUTE","FAIRFAX","5714720734","22031",NA,NA,"Na, Na, Na Na, United States"
"7533",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2134239","4300 INDIAN RIV RD, CHESAPEAKE, VA, 23325","VA","4300 INDIAN RIV RD","IRWIN'S PHARMACY & DRUG","CHESAPEAKE","7574208418","23325",NA,NA,"Na, Na, Na Na, United States"
"7534",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2135241","12011 GOVERNMENT CTR PKWY, FAIRFAX, VA, 22035","VA","12011 GOVERNMENT CTR PKWY","FAIRFAX-FALLS CHURCH COMMUNITY SERVICES BOARD","FAIRFAX","5712644379","22035",NA,NA,"Na, Na, Na Na, United States"
"7535",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2135453","159 EXECUTIVE DR, DANVILLE, VA, 24541","VA","159 EXECUTIVE DR","VIRGINIA IN-HOME PARTNER-IV, LLC","DANVILLE","4347995313","24541",NA,NA,"Na, Na, Na Na, United States"
"7536",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2135459","174 BOTANICAL BLVD, WINCHESTER, VA, 22603","VA","174 BOTANICAL BLVD","VALLEY HEALTH SURGERY CENTER, LLC","WINCHESTER","5405362504","22603",NA,NA,"Na, Na, Na Na, United States"
"7537",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2135624","160 MERCHANT ST, WINCHESTER, VA, 22603","VA","160 MERCHANT ST","VALLEY HEALTH URGENT CARE - RUTHERFORD CROSSING","WINCHESTER","5405365119","22603",NA,NA,"Na, Na, Na Na, United States"
"7538",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2136206","1258 HOLLAND RD, SUFFOLK, VA, 23434","VA","1258 HOLLAND RD","CROSSROADS TREATMENT CENTER OF SUFFOLK, PC","SUFFOLK","7578094771","23434",NA,NA,"Na, Na, Na Na, United States"
"7539",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2136910","2706 OGDEN RD, CAVE SPRING, VA, 24018","VA","2706 OGDEN RD","LEWIS GALE MEDICAL CENTER CAVE SPRING ER","CAVE SPRING","5407771436","24018",NA,NA,"Na, Na, Na Na, United States"
"7540",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2137105","7060 COLUMBIA PIKE, ANNANDALE, VA, 22003","VA","7060 COLUMBIA PIKE","ANNANDALE DIALYSIS","ANNANDALE","7032562569","22003",NA,NA,"Na, Na, Na Na, United States"
"7541",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2137180","1308 SHERWOOD AVE, RICHMOND, VA, 23220","VA","1308 SHERWOOD AVE","VIRGINIA TREATMENT CENTER FOR CHILDREN","RICHMOND","8046282644","23220",NA,NA,"Na, Na, Na Na, United States"
"7542",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2137334","5659 PKWY DR, GLOUCESTER, VA, 23061","VA","5659 PKWY DR","VELOCITY URGENT CARE - GLOUCESTER","GLOUCESTER","8043814361","23061",NA,NA,"Na, Na, Na Na, United States"
"7543",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2137342","1326 E LITTLE CRK RD, NORFOLK, VA, 23518","VA","1326 E LITTLE CRK RD","VELOCITY URGENT CARE - LITTLE CREEK","NORFOLK","7577726122","23518",NA,NA,"Na, Na, Na Na, United States"
"7544",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2137617","3007 BLVD, COLONIAL HEIGHTS, VA, 23834","VA","3007 BLVD","PUBLIX PHARMACY #1594","COLONIAL HEIGHTS","8636881188","23834",NA,NA,"Na, Na, Na Na, United States"
"7545",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2137619","10150 BRK RD, GLEN ALLEN, VA, 23059","VA","10150 BRK RD","PUBLIX PHARMACY #1591","GLEN ALLEN","8042539878","23059",NA,NA,"Na, Na, Na Na, United States"
"7546",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2137621","3460 PUMP RD, RICHMOND, VA, 23233","VA","3460 PUMP RD","PUBLIX PHARMACY #1587","RICHMOND","8042539867","23233",NA,NA,"Na, Na, Na Na, United States"
"7547",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2137698","1621 WHITFIELD DR, BEDFORD, VA, 24523","VA","1621 WHITFIELD DR","BEDFORD MEMORIAL HOSPITAL","BEDFORD","5405876592","24523",NA,NA,"Na, Na, Na Na, United States"
"7548",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2138122","905 C SOUTHLAKE BLVD, RICHMOND, VA, 23236","VA","905 C SOUTHLAKE BLVD","PINNACLE TREATMENT CENTERS VA-I LLC, D/B/A","RICHMOND","8044190492","23236",NA,NA,"Na, Na, Na Na, United States"
"7549",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2138123","11720 MAIN ST, FREDERICKSBURG, VA, 22408","VA","11720 MAIN ST","PINNACLE TREATMENT CENTERS VA-I LLC,","FREDERICKSBURG","5407359350","22408",NA,NA,"Na, Na, Na Na, United States"
"7550",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2138129","4906 RADFORD AVE, RICHMOND, VA, 23230","VA","4906 RADFORD AVE","PINNACLE TREATMENT CENTERS VA-I LLC,","RICHMOND","8043541996","23230",NA,NA,"Na, Na, Na Na, United States"
"7551",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2138131","14225 SULLYFIELD CIR, CHANTILLY, VA, 20151","VA","14225 SULLYFIELD CIR","CHANTILLY DIALYSIS","CHANTILLY","7032631671","20151",NA,NA,"Na, Na, Na Na, United States"
"7552",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2138485","2235 STAPLES ML RD, RICHMOND, VA, 23230","VA","2235 STAPLES ML RD","AMERICAN ACCESS CARE OF RICHMOND ASC, LLC","RICHMOND","8043559729","23230",NA,NA,"Na, Na, Na Na, United States"
"7553",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2138490","13700 HULL ST RD, MIDLOTHIAN, VA, 23112","VA","13700 HULL ST RD","PUBLIX PHARMACY #1592","MIDLOTHIAN","8047273521","23112",NA,NA,"Na, Na, Na Na, United States"
"7554",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2138855","258 GREENHOUSE RD, LEXINGTON, VA, 24450","VA","258 GREENHOUSE RD","ROCKBRIDGE REGIONAL JAIL","LEXINGTON","8047620241","24450",NA,NA,"Na, Na, Na Na, United States"
"7555",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2138872","7200 GLN FRST DR, RICHMOND, VA, 23226","VA","7200 GLN FRST DR","TRUE NORTH HEALTH NAVIGATION","RICHMOND","3035001518","23226",NA,NA,"Na, Na, Na Na, United States"
"7556",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2139312","1040 MAIN ST, DANVILLE, VA, 24541","VA","1040 MAIN ST","PIEDMONT DAY SURGERY CENTER","DANVILLE","4347921433","24541",NA,NA,"Na, Na, Na Na, United States"
"7557",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2139790","211 GIBSON ST NW, LEESBURG, VA, 20176","VA","211 GIBSON ST NW","INOVA CARES CLINIC FOR COMMUNITY BRIDGING LEESBURG","LEESBURG","7037795437","20176",NA,NA,"Na, Na, Na Na, United States"
"7558",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2139793","4700 KING ST, ALEXANDRIA, VA, 22302","VA","4700 KING ST","INOVA CARES CLINIC FOR COMMUNITY BRIDGING","ALEXANDRIA","5716233391","22302",NA,NA,"Na, Na, Na Na, United States"
"7559",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2140092","207 E MAIN ST, REMINGTON, VA, 22734","VA","207 E MAIN ST","APOTHECARY SOLUTIONS INC DBA REMINGTON DRUG CO","REMINGTON","5404393247","22734",NA,NA,"Na, Na, Na Na, United States"
"7560",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2140611","12320 W BROAD ST, RICHMOND, VA, 23233","VA","12320 W BROAD ST","BON SECOURS SHORT PUMP EMERGENCY CENTER","RICHMOND","8042877670","23233",NA,NA,"Na, Na, Na Na, United States"
"7561",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2141753","130 AUBREYS LOOP, SOUTH BOSTON, VA, 24592","VA","130 AUBREYS LOOP","BMA DBA FRESENIUS KIDNEY CARE OF HALIFAX","SOUTH BOSTON","4345723942","24592",NA,NA,"Na, Na, Na Na, United States"
"7562",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2142618","98 ALEXANDRIA PIKE, WARRENTON, VA, 20186","VA","98 ALEXANDRIA PIKE","FAUQUIER COUNTY HEALTH CENTER","WARRENTON","8028570400","20186",NA,NA,"Na, Na, Na Na, United States"
"7563",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2142813","5275 ALEXANDER RD, DUBLIN, VA, 24084","VA","5275 ALEXANDER RD","ALLIANCE XPRESS CARE LLC","DUBLIN","5403075597","24084",NA,NA,"Na, Na, Na Na, United States"
"7564",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2142904","409 S ST, FRONT ROYAL, VA, 22630","VA","409 S ST","MARTIN'S PHARMACY #6282","FRONT ROYAL","7179608602","22630",NA,NA,"Na, Na, Na Na, United States"
"7565",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2143481","11073 COLONEL ARMISTEAD DR, RUTHER GLEN, VA, 22546","VA","11073 COLONEL ARMISTEAD DR","PREMIER ACUTE CARE SERVICES, LLC","RUTHER GLEN","8042206044","22546",NA,NA,"Na, Na, Na Na, United States"
"7566",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2143830","3600 LA GRANGE PKWY, TOANO, VA, 23168","VA","3600 LA GRANGE PKWY","CARETEAM HEALTH","TOANO","7577412250","23168",NA,NA,"Na, Na, Na Na, United States"
"7567",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2143897","8386 SUDLEY RD, MANASSAS, VA, 20109","VA","8386 SUDLEY RD","WALMART PHARMACY 10-1825","MANASSAS","7033302455","20109",NA,NA,"Na, Na, Na Na, United States"
"7568",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2143906","1193 N MAIN ST, MARION, VA, 24354","VA","1193 N MAIN ST","WALMART PHARMACY 10-1336","MARION","2767836656","24354",NA,NA,"Na, Na, Na Na, United States"
"7569",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2143907","4807 VLY VW BLVD NW, ROANOKE, VA, 24012","VA","4807 VLY VW BLVD NW","WALMART PHARMACY 10-2312","ROANOKE","5402655611","24012",NA,NA,"Na, Na, Na Na, United States"
"7570",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2143910","1028 RICHMOND AVE C, STAUNTON, VA, 24401","VA","1028 RICHMOND AVE C","WALMART PHARMACY 10-1344","STAUNTON","5408864208","24401",NA,NA,"Na, Na, Na Na, United States"
"7571",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2143912","1036 US HWY 211 W, LURAY, VA, 22835","VA","1036 US HWY 211 W","WALMART PHARMACY 10-2564","LURAY","5407431701","22835",NA,NA,"Na, Na, Na Na, United States"
"7572",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2144004","4524 CHALLENGER AVE, ROANOKE, VA, 24012","VA","4524 CHALLENGER AVE","WALMART PHARMACY 10-3243","ROANOKE","5409774881","24012",NA,NA,"Na, Na, Na Na, United States"
"7573",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2144005","2141 DL AVE, ROANOKE, VA, 24013","VA","2141 DL AVE","WALMART PHARMACY 10-3614","ROANOKE","5406136651","24013",NA,NA,"Na, Na, Na Na, United States"
"7574",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2144006","1179 RIVERVIEW ST, GRUNDY, VA, 24614","VA","1179 RIVERVIEW ST","WALMART PHARMACY 10-3303","GRUNDY","2762443014","24614",NA,NA,"Na, Na, Na Na, United States"
"7575",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2144007","9401 LIBERIA AVE, MANASSAS, VA, 20110","VA","9401 LIBERIA AVE","WALMART PHARMACY 10-3573","MANASSAS","7032570864","20110",NA,NA,"Na, Na, Na Na, United States"
"7576",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2144008","4821 VIRGINIA BCH BLVD, VIRGINIA BEACH, VA, 23462","VA","4821 VIRGINIA BCH BLVD","WALMART PHARMACY 10-4064","VIRGINIA BEACH","7572782011","23462",NA,NA,"Na, Na, Na Na, United States"
"7577",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2144010","632 GRASSFIELD PKWY, CHESAPEAKE, VA, 23322","VA","632 GRASSFIELD PKWY","WALMART PHARMACY 10-5253","CHESAPEAKE","7573129375","23322",NA,NA,"Na, Na, Na Na, United States"
"7578",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2144011","24635 DULLES LNDG DR, DULLES, VA, 20166","VA","24635 DULLES LNDG DR","WALMART PHARMACY 10-3639","DULLES","5713673038","20166",NA,NA,"Na, Na, Na Na, United States"
"7579",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2144184","2400 N FRANKLIN ST, CHRISTIANSBURG, VA, 24073","VA","2400 N FRANKLIN ST","WALMART PHARMACY 10-1292","CHRISTIANSBURG","5403810882","24073",NA,NA,"Na, Na, Na Na, United States"
"7580",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2144319","13912 US HWY 29, CHATHAM, VA, 24531","VA","13912 US HWY 29","CHATHAM DIALYSIS","CHATHAM","4344321790","24531",NA,NA,"Na, Na, Na Na, United States"
"7581",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2144538","102 HERITAGE WAY, LEESBURG, VA, 20176","VA","102 HERITAGE WAY","LOUDOUN COUNTY MHSADS","LEESBURG","7037770377","20176",NA,NA,"Na, Na, Na Na, United States"
"7582",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2144580","468 TRADE CTR LN, JONESVILLE, VA, 24263","VA","468 TRADE CTR LN","WALMART PHARMACY 10-3772","JONESVILLE","2763462872","24263",NA,NA,"Na, Na, Na Na, United States"
"7583",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2144583","6819 WALTON LN, GLOUCESTER, VA, 23061","VA","6819 WALTON LN","WALMART PHARMACY 10-1759","GLOUCESTER","8046940060","23061",NA,NA,"Na, Na, Na Na, United States"
"7584",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2144588","673 CEDAR RD, CHESAPEAKE, VA, 23322","VA","673 CEDAR RD","WALMART PHARMACY 10-3330","CHESAPEAKE","7574479020","23322",NA,NA,"Na, Na, Na Na, United States"
"7585",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2144589","14000 WORTH AVE, WOODBRIDGE, VA, 22192","VA","14000 WORTH AVE","WALMART PHARMACY 10-1852","WOODBRIDGE","7034972690","22192",NA,NA,"Na, Na, Na Na, United States"
"7586",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2144593","700 JAMES MADISON HWY, WARRENTON, VA, 20186","VA","700 JAMES MADISON HWY","WALMART PHARMACY 10-2437","WARRENTON","5403417561","20186",NA,NA,"Na, Na, Na Na, United States"
"7587",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2144912","5225 ALEXANDER RD, DUBLIN, VA, 24084","VA","5225 ALEXANDER RD","WALMART PHARMACY 10-1652","DUBLIN","5406745745","24084",NA,NA,"Na, Na, Na Na, United States"
"7588",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2144914","1140 E STUART DR, GALAX, VA, 24333","VA","1140 E STUART DR","WALMART PHARMACY 10-1023","GALAX","2762367118","24333",NA,NA,"Na, Na, Na Na, United States"
"7589",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2144916","197 MADISON HEIGHTS SQ, MADISON HEIGHTS, VA, 24572","VA","197 MADISON HEIGHTS SQ","WALMART PHARMACY 10-2565","MADISON HEIGHTS","4348462670","24572",NA,NA,"Na, Na, Na Na, United States"
"7590",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2144925","976 COMMONWEALTH BLVD, MARTINSVILLE, VA, 24112","VA","976 COMMONWEALTH BLVD","WALMART PHARMACY 10-1243","MARTINSVILLE","2766382905","24112",NA,NA,"Na, Na, Na Na, United States"
"7591",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2144926","21531 MARKET CTR, BRISTOL, VA, 24202","VA","21531 MARKET CTR","WALMART PHARMACY 10-2089","BRISTOL","2764660294","24202",NA,NA,"Na, Na, Na Na, United States"
"7592",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2145103","345 COMMONWEALTH DR, WYTHEVILLE, VA, 24382","VA","345 COMMONWEALTH DR","WALMART PHARMACY 10-3270","WYTHEVILLE","2762282621","24382",NA,NA,"Na, Na, Na Na, United States"
"7593",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2145105","13320 G C PEERY HWY, POUNDING MILL, VA, 24637","VA","13320 G C PEERY HWY","WALMART PHARMACY 10-2761","POUNDING MILL","2765969116","24637",NA,NA,"Na, Na, Na Na, United States"
"7594",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2145235","16022 EVERETS RD, WINDSOR, VA, 23487","VA","16022 EVERETS RD","WESTERN TIDEWATER COMMUNITY SERVICES BOARD","WINDSOR","7572554616","23487",NA,NA,"Na, Na, Na Na, United States"
"7595",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2145315","4001 COLLEGE AVE, BLUEFIELD, VA, 24605","VA","4001 COLLEGE AVE","WALMART PHARMACY 10-1763","BLUEFIELD","2763223551","24605",NA,NA,"Na, Na, Na Na, United States"
"7596",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2145333","1851 W MAIN ST, SALEM, VA, 24153","VA","1851 W MAIN ST","WALMART PHARMACY 10-1309","SALEM","5403752624","24153",NA,NA,"Na, Na, Na Na, United States"
"7597",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2145335","160 KINTER WAY, PEARISBURG, VA, 24134","VA","160 KINTER WAY","WALMART PHARMACY 10-2646","PEARISBURG","5409212483","24134",NA,NA,"Na, Na, Na Na, United States"
"7598",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2145348","41415 DULLES XING PLZ, STERLING, VA, 20166","VA","41415 DULLES XING PLZ","WALMART PHARMACY 10-2038","STERLING","5714349409","20166",NA,NA,"Na, Na, Na Na, United States"
"7599",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2145349","5885 KINGSTOWNE BLVD, ALEXANDRIA, VA, 22315","VA","5885 KINGSTOWNE BLVD","WALMART PHARMACY 10-2194","ALEXANDRIA","7037999163","22315",NA,NA,"Na, Na, Na Na, United States"
"7600",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2145351","780 COMMONWEALTH DR, NORTON, VA, 24273","VA","780 COMMONWEALTH DR","WALMART PHARMACY 10-1302","NORTON","2766797340","24273",NA,NA,"Na, Na, Na Na, United States"
"7601",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2145352","313 THACKER AVE, COVINGTON, VA, 24426","VA","313 THACKER AVE","WALMART PHARMACY 10-2662","COVINGTON","5409626675","24426",NA,NA,"Na, Na, Na Na, United States"
"7602",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2145357","1050 REGIONAL PK RD, LEBANON, VA, 24266","VA","1050 REGIONAL PK RD","WALMART PHARMACY 10-3480","LEBANON","2768893547","24266",NA,NA,"Na, Na, Na Na, United States"
"7603",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2145359","13059 FAIR LKS PKWY, FAIRFAX, VA, 22033","VA","13059 FAIR LKS PKWY","WALMART PHARMACY 10-2015","FAIRFAX","7036314007","22033",NA,NA,"Na, Na, Na Na, United States"
"7604",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2145372","4670 CASEY BLVD, WILLIAMSBURG, VA, 23188","VA","4670 CASEY BLVD","WALMART PHARMACY 10-5754","WILLIAMSBURG","7576034607","23188",NA,NA,"Na, Na, Na Na, United States"
"7605",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2145376","171 BURGESS RD, HARRISONBURG, VA, 22801","VA","171 BURGESS RD","WALMART PHARMACY 10-1726","HARRISONBURG","5404331106","22801",NA,NA,"Na, Na, Na Na, United States"
"7606",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2145378","19265 JEB STUART HWY, STUART, VA, 24171","VA","19265 JEB STUART HWY","WALMART PHARMACY 10-3770","STUART","2766942780","24171",NA,NA,"Na, Na, Na Na, United States"
"7607",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2145379","5350 CLEARBROOK VLG LN, ROANOKE, VA, 24014","VA","5350 CLEARBROOK VLG LN","WALMART PHARMACY 10-1301","ROANOKE","5407727193","24014",NA,NA,"Na, Na, Na Na, United States"
"7608",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2145380","145 HL CARTER PKWY, ASHLAND, VA, 23005","VA","145 HL CARTER PKWY","WALMART PHARMACY 10-2795","ASHLAND","8047983112","23005",NA,NA,"Na, Na, Na Na, United States"
"7609",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2145381","3900 WARDS RD, LYNCHBURG, VA, 24502","VA","3900 WARDS RD","WALMART PHARMACY 10-1350","LYNCHBURG","4348320208","24502",NA,NA,"Na, Na, Na Na, United States"
"7610",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2145384","4368 CHANTILLY SHOPPING CTR DR, CHANTILLY, VA, 20151","VA","4368 CHANTILLY SHOPPING CTR DR","WALMART PHARMACY 10-5969","CHANTILLY","5713923087","20151",NA,NA,"Na, Na, Na Na, United States"
"7611",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2145392","461 W RESERVOIR RD, WOODSTOCK, VA, 22664","VA","461 W RESERVOIR RD","WALMART PHARMACY 10-2647","WOODSTOCK","5404594151","22664",NA,NA,"Na, Na, Na Na, United States"
"7612",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2145890","901 E CARY ST, RICHMOND, VA, 23219","VA","901 E CARY ST","CARETEAM HEALTH","RICHMOND","7577199003","23219",NA,NA,"Na, Na, Na Na, United States"
"7613",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2145904","7240 COURTLAND FARM RD, HANOVER, VA, 23069","VA","7240 COURTLAND FARM RD","PAMUNKEY REGIONAL JAIL","HANOVER","8045376400","23069",NA,NA,"Na, Na, Na Na, United States"
"7614",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49D2145951","2263 MAGNOLIA AVE, BUENA VISTA, VA, 24416","VA","2263 MAGNOLIA AVE","UNCHAINED RX, INC","BUENA VISTA","5402612896","24416",NA,NA,"Na, Na, Na Na, United States"
